Year,Gender,Country,Cancer,WHO2000,Count,AgeAvg,AgeMed,IncideceRate
1979,全,彰化縣,腎,0.94,8,50.63,57,0.69
1979,全,彰化縣,腎盂及其他泌尿系統,0.19,2,41.5,41.5,0.17
1979,全,彰化縣,眼及淚腺,0.13,1,33,33,0.09
1979,全,彰化縣,腦,1.01,12,23.25,18.5,1.04
1979,全,彰化縣,甲狀腺,1.09,9,50.89,51,0.78
1979,全,彰化縣,其他內分泌腺,0.13,2,7.5,7.5,0.17
1979,全,彰化縣,其他分界不明的部位,0.06,1,16,16,0.09
1979,全,彰化縣,不明原發部位,1.16,10,54.5,55.5,0.87
1979,全,彰化縣,何杰金氏淋巴瘤,0.31,3,28.67,30,0.26
1979,全,彰化縣,白血病,2.02,24,24.75,21,2.08
1979,全,彰化縣,非何杰金氏淋巴瘤,0.3,3,42.67,45,0.26
1979,全,彰化縣,全癌症,89.65,768,50.26,52,66.6
1979,全,南投縣,口腔、口咽及下咽,2.45,10,52.7,52,1.92
1979,全,南投縣,主唾液腺,0.13,1,16,16,0.19
1979,全,南投縣,鼻咽,5.26,21,44.24,42,4.02
1979,全,南投縣,食道,2.31,9,58.67,62,1.72
1979,全,南投縣,胃,4.84,19,59.95,62,3.64
1979,全,南投縣,結直腸,7.33,27,55.48,58,5.17
1979,全,南投縣,肝及肝內膽管,4.09,16,53.63,57,3.07
1979,全,南投縣,膽囊及肝外膽管,0.26,1,58,58,0.19
1979,全,南投縣,胰,1.18,4,61,56,0.77
1979,全,南投縣,鼻腔、中耳及副鼻竇,0.49,2,57,57,0.38
1979,全,南投縣,喉,0.52,2,61.5,61.5,0.38
1979,全,南投縣,肺、支氣管及氣管,5.98,22,57.05,61.5,4.21
1979,全,南投縣,骨、關節及關節軟骨,0.36,2,33,33,0.38
1979,全,南投縣,結締組織、皮下組織及其他軟組織,0.29,1,34,34,0.19
1979,全,南投縣,皮膚,3.16,12,57.25,57.5,2.3
1979,全,南投縣,膀胱,1.38,5,62.8,61,0.96
1979,全,南投縣,腎,0.46,2,49,49,0.38
1979,全,南投縣,眼及淚腺,0.3,2,6,6,0.38
1979,全,南投縣,腦,0.46,2,52,52,0.38
1979,全,南投縣,甲狀腺,1.28,5,42.6,36,0.96
1979,全,南投縣,不明原發部位,0.46,2,47.5,47.5,0.38
1979,全,南投縣,白血病,2.42,11,37.55,38,2.11
1979,全,南投縣,非何杰金氏淋巴瘤,0.24,1,43,43,0.19
1979,全,南投縣,全癌症,67.66,268,51.07,53,51.34
1979,全,雲林縣,口腔、口咽及下咽,2.43,15,49.47,50,1.88
1979,全,雲林縣,主唾液腺,0.12,1,27,27,0.13
1979,全,雲林縣,鼻咽,5.37,33,46.27,44,4.13
1979,全,雲林縣,食道,2.52,15,56.6,57,1.88
1979,全,雲林縣,胃,7.55,45,58.58,61,5.63
1979,全,雲林縣,小腸,0.16,1,40,40,0.13
1979,全,雲林縣,結直腸,5.84,36,46.5,45.5,4.51
1979,全,雲林縣,肝及肝內膽管,6.4,40,49.88,50.5,5.01
1979,全,雲林縣,膽囊及肝外膽管,0.49,3,53,52,0.38
1979,全,雲林縣,胰,0.44,3,45,57,0.38
1979,全,雲林縣,消化器官其他分界不明部位,0.18,1,35,35,0.13
1979,全,雲林縣,鼻腔、中耳及副鼻竇,0.18,2,24,24,0.25
1979,全,雲林縣,喉,1.68,10,60.7,64.5,1.25
1979,全,雲林縣,肺、支氣管及氣管,6.1,35,57.89,57,4.38
1979,全,雲林縣,骨、關節及關節軟骨,0.34,4,17.25,17,0.5
1979,全,雲林縣,結締組織、皮下組織及其他軟組織,0.68,5,41.2,51,0.63
1979,全,雲林縣,皮膚,1.49,9,55.56,53,1.13
1979,全,雲林縣,膀胱,1.18,7,57.86,62,0.88
1979,全,雲林縣,腎,0.17,1,69,69,0.13
1979,全,雲林縣,腎盂及其他泌尿系統,1,6,56.33,55,0.75
1979,全,雲林縣,眼及淚腺,0.27,2,19,19,0.25
1979,全,雲林縣,腦,0.43,4,24,16,0.5
1979,全,雲林縣,甲狀腺,0.18,1,59,59,0.13
1979,全,雲林縣,其他分界不明的部位,0.31,2,46.5,46.5,0.25
1979,全,雲林縣,不明原發部位,1,6,57.67,62,0.75
1979,全,雲林縣,何杰金氏淋巴瘤,0.26,2,38.5,38.5,0.25
1979,全,雲林縣,白血病,1.09,8,37.5,38.5,1
1979,全,雲林縣,漿細胞瘤,0.17,1,67,67,0.13
1979,全,雲林縣,全癌症,67.42,419,50.61,52,52.44
1979,全,嘉義縣,口腔、口咽及下咽,2.62,12,52.17,53,2.08
1979,全,嘉義縣,鼻咽,5.98,29,47.21,48,5.03
1979,全,嘉義縣,食道,2.35,10,62.8,64.5,1.74
1979,全,嘉義縣,胃,3.73,17,54.53,58,2.95
1979,全,嘉義縣,結直腸,5.86,26,55.81,56,4.51
1979,全,嘉義縣,肝及肝內膽管,5.32,25,50.12,52,4.34
1979,全,嘉義縣,膽囊及肝外膽管,0.88,4,57.25,57,0.69
1979,全,嘉義縣,胰,0.89,4,61.25,64,0.69
1979,全,嘉義縣,鼻腔、中耳及副鼻竇,0.46,3,32.67,20,0.52
1979,全,嘉義縣,喉,1.52,6,63.17,63,1.04
1979,全,嘉義縣,肺、支氣管及氣管,8.57,38,60.87,62,6.59
1979,全,嘉義縣,結締組織、皮下組織及其他軟組織,0.24,2,14,14,0.35
1979,全,嘉義縣,皮膚,0.62,3,53,49,0.52
1979,全,嘉義縣,膀胱,1.81,8,55.75,57.5,1.39
1979,全,嘉義縣,腎,0.24,1,61,61,0.17
1979,全,嘉義縣,腎盂及其他泌尿系統,0.42,2,59.5,59.5,0.35
1979,全,嘉義縣,腦,0.88,4,43.5,40.5,0.69
1979,全,嘉義縣,甲狀腺,0.45,3,27.67,23,0.52
1979,全,嘉義縣,不明原發部位,1.32,6,58,58.5,1.04
1979,全,嘉義縣,白血病,1.58,9,18.33,13,1.56
1979,全,嘉義縣,非何杰金氏淋巴瘤,0.26,2,10,10,0.35
1979,全,嘉義縣,全癌症,60.38,281,51.11,54,48.76
1979,全,屏東縣,口腔、口咽及下咽,4.08,25,60.2,59,2.83
1979,全,屏東縣,主唾液腺,0.61,4,58.5,61,0.45
1979,全,屏東縣,鼻咽,6.43,44,44.91,44,4.98
1979,全,屏東縣,食道,0.6,4,60.75,62.5,0.45
1979,全,屏東縣,胃,5.73,36,58.5,58.5,4.07
1979,全,屏東縣,小腸,0.61,1,86,86,0.11
1979,全,屏東縣,結直腸,4.95,34,50.71,52,3.84
1979,全,屏東縣,肝及肝內膽管,6.93,47,48.11,47,5.31
1979,全,屏東縣,膽囊及肝外膽管,0.15,1,65,65,0.11
1979,全,屏東縣,胰,0.74,5,52.2,54,0.57
1979,全,屏東縣,鼻腔、中耳及副鼻竇,0.14,1,56,56,0.11
1979,全,屏東縣,喉,0.72,5,55.4,54,0.57
1979,全,屏東縣,肺、支氣管及氣管,4.93,31,59.23,59,3.51
1979,全,屏東縣,骨、關節及關節軟骨,0.44,4,34.25,26.5,0.45
1979,全,屏東縣,結締組織、皮下組織及其他軟組織,0.3,3,32.33,19,0.34
1979,全,屏東縣,皮膚,0.81,6,49.33,49.5,0.68
1979,全,屏東縣,膀胱,1.66,11,57.18,60,1.24
1979,全,屏東縣,腎,0.14,1,58,58,0.11
1979,全,屏東縣,腎盂及其他泌尿系統,0.71,5,54.6,60,0.57
1979,全,屏東縣,腦,0.15,2,17,17,0.23
1979,全,屏東縣,甲狀腺,0.29,2,52,52,0.23
1979,全,屏東縣,其他分界不明的部位,0.5,4,44.75,43.5,0.45
1979,全,屏東縣,不明原發部位,1.01,7,43.43,37,0.79
1979,全,屏東縣,何杰金氏淋巴瘤,0.17,2,16.5,16.5,0.23
1979,全,屏東縣,白血病,1.27,11,31.27,22,1.24
1979,全,屏東縣,非何杰金氏淋巴瘤,0.23,2,27,27,0.23
1979,全,屏東縣,漿細胞瘤,0.14,1,53,53,0.11
1979,全,屏東縣,全癌症,57.39,388,49.87,52,43.88
1979,全,澎湖縣,口腔、口咽及下咽,2.31,2,56.5,56.5,1.84
1979,全,澎湖縣,鼻咽,3.54,4,36.75,39.5,3.68
1979,全,澎湖縣,結直腸,1.07,1,47,47,0.92
1979,全,澎湖縣,肝及肝內膽管,3.61,3,64,60,2.76
1979,全,澎湖縣,胰,1.27,1,67,67,0.92
1979,全,澎湖縣,後腹膜腔及腹膜,1.27,1,65,65,0.92
1979,全,澎湖縣,喉,1.07,1,48,48,0.92
1979,全,澎湖縣,肺、支氣管及氣管,1.27,1,67,67,0.92
1979,全,澎湖縣,膀胱,3.38,2,37,37,1.84
1979,全,澎湖縣,不明原發部位,0.97,1,53,53,0.92
1979,全,澎湖縣,白血病,1.07,1,46,46,0.92
1979,全,澎湖縣,全癌症,25.41,22,52.86,52.5,20.22
1979,全,花蓮縣,口腔、口咽及下咽,2.92,9,47.89,53,2.55
1979,全,花蓮縣,主唾液腺,1,3,54,59,0.85
1979,全,花蓮縣,鼻咽,10.33,30,51.2,50.5,8.5
1979,全,花蓮縣,食道,4.6,13,63.08,65,3.68
1979,全,花蓮縣,胃,12.07,34,55.59,54,9.63
1979,全,花蓮縣,結直腸,3.46,10,57.2,53,2.83
1979,全,花蓮縣,肝及肝內膽管,4.65,14,51.64,54.5,3.97
1979,全,花蓮縣,胰,0.63,2,59.5,59.5,0.57
1979,全,花蓮縣,鼻腔、中耳及副鼻竇,0.73,2,66,66,0.57
1979,全,花蓮縣,喉,1.58,5,58.4,56,1.42
1979,全,花蓮縣,肺、支氣管及氣管,10.67,32,55.5,57.5,9.07
1979,全,花蓮縣,骨、關節及關節軟骨,0.64,2,48,48,0.57
1979,全,花蓮縣,結締組織、皮下組織及其他軟組織,0.43,2,11,11,0.57
1979,全,花蓮縣,皮膚,2.55,8,55.88,58.5,2.27
1979,全,花蓮縣,膀胱,2.46,7,64.57,63,1.98
1979,全,花蓮縣,腎,0.42,1,30,30,0.28
1979,全,花蓮縣,腦,0.81,3,35,27,0.85
1979,全,花蓮縣,甲狀腺,0.28,1,27,27,0.28
1979,全,花蓮縣,其他內分泌腺,0.4,1,43,43,0.28
1979,全,花蓮縣,其他分界不明的部位,0.29,1,53,53,0.28
1979,全,花蓮縣,不明原發部位,0.4,1,43,43,0.28
1979,全,花蓮縣,白血病,0.77,2,55,55,0.57
1979,全,花蓮縣,非何杰金氏淋巴瘤,0.64,2,44.5,44.5,0.57
1979,全,花蓮縣,全癌症,80.2,235,53.01,54,66.58
1979,全,台東縣,口腔、口咽及下咽,6.67,17,55.88,57.5,6.04
1979,全,台東縣,主唾液腺,0.84,1,77,77,0.36
1979,全,台東縣,鼻咽,6.68,15,49.73,49,5.33
1979,全,台東縣,食道,4.33,10,61.4,61.5,3.55
1979,全,台東縣,胃,12.76,27,56.19,57,9.59
1979,全,台東縣,結直腸,6.29,15,47.13,49,5.33
1979,全,台東縣,肝及肝內膽管,10.01,24,55.46,57.5,8.52
1979,全,台東縣,消化器官其他分界不明部位,0.44,1,66,66,0.36
1979,全,台東縣,鼻腔、中耳及副鼻竇,0.46,1,45,45,0.36
1979,全,台東縣,肺、支氣管及氣管,7.77,17,55.94,55,6.04
1979,全,台東縣,骨、關節及關節軟骨,0.27,1,21,21,0.36
1979,全,台東縣,皮膚,0.84,1,78,78,0.36
1979,全,台東縣,膀胱,3.38,8,48.5,58,2.84
1979,全,台東縣,腎,0.37,1,54,54,0.36
1979,全,台東縣,腎盂及其他泌尿系統,1.51,3,56.33,49,1.07
1979,全,台東縣,眼及淚腺,0.31,1,0,0,0.36
1979,全,台東縣,腦,0.23,1,16,16,0.36
1979,全,台東縣,甲狀腺,0.88,2,63,63,0.71
1979,全,台東縣,其他分界不明的部位,0.46,1,48,48,0.36
1979,全,台東縣,不明原發部位,1.25,3,38.33,39,1.07
1979,全,台東縣,何杰金氏淋巴瘤,0.47,2,16,16,0.71
1979,全,台東縣,白血病,0.65,2,25.5,25.5,0.71
1979,全,台東縣,漿細胞瘤,0.44,1,63,63,0.36
1979,全,台東縣,全癌症,84.16,191,51.25,53.5,67.83
1979,全,金門縣,鼻咽,4.77,2,50,50,3.71
1979,全,金門縣,肺、支氣管及氣管,2.4,1,65,65,1.85
1979,全,金門縣,骨、關節及關節軟骨,3.08,1,60,60,1.85
1979,全,金門縣,眼及淚腺,1.16,1,6,6,1.85
1979,全,金門縣,甲狀腺,3.29,1,34,34,1.85
1979,全,金門縣,全癌症,20.13,8,43,45,14.83
1979,男,台閩地區,口腔、口咽及下咽,5.09,364,53.27,55,3.97
1979,男,台閩地區,主唾液腺,0.42,29,50.9,59,0.32
1979,男,台閩地區,鼻咽,10.35,760,47.6,48,8.3
1979,男,台閩地區,食道,5.13,332,59.43,60,3.62
1979,男,台閩地區,胃,16.58,1112,57.69,59,12.14
1979,男,台閩地區,小腸,0.36,24,59.5,61,0.26
1979,男,台閩地區,結直腸,11.31,761,54.77,57,8.31
1979,男,台閩地區,肝及肝內膽管,13.52,974,51.92,53,10.63
1979,男,台閩地區,膽囊及肝外膽管,0.57,40,56.78,57,0.44
1979,男,台閩地區,胰,1.37,92,58.35,59,1
1979,男,台閩地區,後腹膜腔及腹膜,0.14,12,35.92,32,0.13
1979,男,台閩地區,消化器官其他分界不明部位,0.12,8,59.88,61,0.09
1979,男,台閩地區,鼻腔、中耳及副鼻竇,0.88,61,52.2,53,0.67
1979,男,台閩地區,喉,2.32,155,59.52,61,1.69
1979,男,台閩地區,肺、支氣管及氣管,16.09,1047,59.11,60,11.43
1979,男,台閩地區,胸膜,0.03,2,58,58,0.02
1979,男,台閩地區,胸腺、心臟與中隔,0.24,18,47.17,49.5,0.2
1979,男,台閩地區,骨、關節及關節軟骨,0.51,46,33.43,28,0.5
1979,男,台閩地區,結締組織、皮下組織及其他軟組織,0.55,45,40.47,51,0.49
1979,男,台閩地區,皮膚,2.26,157,54.74,57,1.71
1979,男,台閩地區,男性乳房,0.08,6,56.5,56.5,0.07
1979,男,台閩地區,攝護腺,1.85,99,64.36,63,1.08
1979,男,台閩地區,睪丸,0.27,27,18.96,21,0.29
1979,男,台閩地區,其他男性生殖器官,0.54,37,56.03,60,0.4
1979,男,台閩地區,膀胱,3.61,239,57.28,58,2.61
1979,男,台閩地區,腎,0.92,64,54.59,58.5,0.7
1979,男,台閩地區,腎盂及其他泌尿系統,0.76,48,59.19,59,0.52
1979,男,台閩地區,眼及淚腺,0.12,10,34.5,47,0.11
1979,男,台閩地區,腦,1.35,116,35.91,41,1.27
1979,男,台閩地區,其他神經系統,0.04,3,46.67,49,0.03
1979,男,台閩地區,甲狀腺,0.46,35,47.6,50,0.38
1979,男,台閩地區,其他內分泌腺,0.05,3,39,43,0.03
1979,男,台閩地區,其他分界不明的部位,0.42,31,43.55,46,0.34
1979,男,台閩地區,不明原發部位,1.92,136,54.72,57,1.48
1979,男,台閩地區,何杰金氏淋巴瘤,0.29,27,29.22,23,0.29
1979,男,台閩地區,白血病,2.19,197,29.75,24,2.15
1979,男,台閩地區,非何杰金氏淋巴瘤,0.41,31,45.1,53,0.34
1979,男,台閩地區,漿細胞瘤,0.3,22,57.36,56.5,0.24
1979,男,台閩地區,全癌症,106.48,7412,53.11,56,80.91
1979,男,台北市,口腔、口咽及下咽,4.34,42,51.31,55,3.68
1979,男,台北市,主唾液腺,0.61,5,64,65,0.44
1979,男,台北市,鼻咽,11.07,113,46.29,47,9.91
1979,男,台北市,食道,7.58,62,62.11,64.5,5.44
1979,男,台北市,胃,28.99,257,59.04,60,22.54
1979,男,台北市,小腸,0.55,5,59.2,58,0.44
1979,男,台北市,結直腸,22.59,199,56.5,59,17.46
1979,男,台北市,肝及肝內膽管,20.58,208,53.38,55,18.25
1979,男,台北市,膽囊及肝外膽管,0.86,8,61.5,60.5,0.7
1979,男,台北市,胰,3.44,30,61.57,62,2.63
1979,男,台北市,後腹膜腔及腹膜,0.42,4,35,35,0.35
1979,男,台北市,鼻腔、中耳及副鼻竇,1.78,14,60.36,60,1.23
1979,男,台北市,喉,2.59,24,61.04,61.5,2.11
1979,男,台北市,肺、支氣管及氣管,31.57,270,59.76,61,23.68
1979,男,台北市,胸腺、心臟與中隔,0.85,9,48,51,0.79
1979,男,台北市,骨、關節及關節軟骨,0.92,10,40.1,42.5,0.88
1979,男,台北市,結締組織、皮下組織及其他軟組織,1.05,11,39,36,0.96
1979,男,台北市,皮膚,3.88,31,58.1,60,2.72
1979,男,台北市,男性乳房,0.08,1,56,56,0.09
1979,男,台北市,攝護腺,2.39,21,61.71,61,1.84
1979,男,台北市,睪丸,0.5,6,11.5,2,0.53
1979,男,台北市,其他男性生殖器官,0.74,6,57.5,61.5,0.53
1979,男,台北市,膀胱,6.33,56,58.71,57,4.91
1979,男,台北市,腎,1.44,13,60.38,61,1.14
1979,男,台北市,腎盂及其他泌尿系統,1.12,11,59.36,61,0.96
1979,男,台北市,眼及淚腺,0.2,2,47,47,0.18
1979,男,台北市,腦,2.49,27,37.07,41,2.37
1979,男,台北市,其他神經系統,0.07,1,21,21,0.09
1979,男,台北市,甲狀腺,0.68,8,34.25,26,0.7
1979,男,台北市,其他內分泌腺,0.18,1,71,71,0.09
1979,男,台北市,其他分界不明的部位,0.75,7,44,42,0.61
1979,男,台北市,不明原發部位,3.62,35,55.35,57.5,3.07
1979,男,台北市,何杰金氏淋巴瘤,0.25,3,25,18,0.26
1979,男,台北市,白血病,3.82,45,27.49,21,3.95
1979,男,台北市,非何杰金氏淋巴瘤,0.61,5,61.8,57,0.44
1979,男,台北市,漿細胞瘤,0.68,7,60.29,61,0.61
1979,男,台北市,全癌症,175.28,1613,54.65,57,141.5
1979,男,台中市,口腔、口咽及下咽,7.14,42,54.83,55,5.2
1979,男,台中市,主唾液腺,0.15,1,47,47,0.12
1979,男,台中市,鼻咽,7.2,48,46.38,46.5,5.94
1979,男,台中市,食道,4.85,28,56.07,55,3.46
1979,男,台中市,胃,17.84,97,58.08,60,12
1979,男,台中市,小腸,0.44,2,65,65,0.25
1979,男,台中市,結直腸,6.88,42,55.95,54,5.2
1979,男,台中市,肝及肝內膽管,9.28,62,50.27,53,7.67
1979,男,台中市,膽囊及肝外膽管,0.3,2,51.5,51.5,0.25
1979,男,台中市,胰,1.29,8,53.75,54.5,0.99
1979,男,台中市,消化器官其他分界不明部位,0.13,1,50,50,0.12
1979,男,台中市,鼻腔、中耳及副鼻竇,1.07,7,43.57,42,0.87
1979,男,台中市,喉,2.51,13,60.69,61,1.61
1979,男,台中市,肺、支氣管及氣管,11.33,58,55.83,57.5,7.17
1979,男,台中市,骨、關節及關節軟骨,0.29,2,44.5,44.5,0.25
1979,男,台中市,結締組織、皮下組織及其他軟組織,0.43,3,32.67,33,0.37
1979,男,台中市,皮膚,0.64,4,57.5,57.5,0.49
1979,男,台中市,攝護腺,1.2,6,63.33,64,0.74
1979,男,台中市,睪丸,0.09,1,1,1,0.12
1979,男,台中市,其他男性生殖器官,0.38,2,62,62,0.25
1979,男,台中市,膀胱,5.08,24,57.38,55,2.97
1979,男,台中市,腎,0.13,1,52,52,0.12
1979,男,台中市,腦,1.36,11,29.27,24,1.36
1979,男,台中市,甲狀腺,0.68,5,48.4,52,0.62
1979,男,台中市,不明原發部位,1.78,11,49.73,58,1.36
1979,男,台中市,何杰金氏淋巴瘤,0.1,1,23,23,0.12
1979,男,台中市,白血病,1.82,14,30.64,26.5,1.73
1979,男,台中市,非何杰金氏淋巴瘤,0.09,1,3,3,0.12
1979,男,台中市,漿細胞瘤,0.15,1,55,55,0.12
1979,男,台中市,全癌症,86.55,515,51.59,54,63.71
1979,男,台南市,口腔、口咽及下咽,2.69,17,56.47,58,2.13
1979,男,台南市,鼻咽,6.15,37,54.03,55,4.64
1979,男,台南市,食道,2.19,13,57.15,58,1.63
1979,男,台南市,胃,9.78,58,57.21,60,7.28
1979,男,台南市,小腸,0.56,3,69.33,69,0.38
1979,男,台南市,結直腸,9.89,58,56.71,59,7.28
1979,男,台南市,肝及肝內膽管,8.01,51,50.98,50,6.4
1979,男,台南市,膽囊及肝外膽管,0.62,4,47.5,49,0.5
1979,男,台南市,胰,0.15,1,58,58,0.13
1979,男,台南市,後腹膜腔及腹膜,0.21,2,28,28,0.25
1979,男,台南市,鼻腔、中耳及副鼻竇,0.59,4,55.25,53,0.5
1979,男,台南市,喉,1.7,11,52.45,59,1.38
1979,男,台南市,肺、支氣管及氣管,7.8,47,58.04,60,5.9
1979,男,台南市,胸腺、心臟與中隔,0.27,2,34.5,34.5,0.25
1979,男,台南市,骨、關節及關節軟骨,0.38,4,15.75,16.5,0.5
1979,男,台南市,結締組織、皮下組織及其他軟組織,0.4,2,67.5,67.5,0.25
1979,男,台南市,皮膚,0.99,7,47.29,50,0.88
1979,男,台南市,攝護腺,0.84,5,61.2,61,0.63
1979,男,台南市,睪丸,0.38,3,24.67,28,0.38
1979,男,台南市,其他男性生殖器官,0.32,2,53.5,53.5,0.25
1979,男,台南市,膀胱,2.22,13,56.15,60,1.63
1979,男,台南市,腎,0.55,3,64.33,64,0.38
1979,男,台南市,腎盂及其他泌尿系統,0.61,3,57,55,0.38
1979,男,台南市,眼及淚腺,0.18,1,61,61,0.13
1979,男,台南市,腦,0.53,4,36.5,42,0.5
1979,男,台南市,甲狀腺,0.3,2,48,48,0.25
1979,男,台南市,其他分界不明的部位,0.44,3,24.33,31,0.38
1979,男,台南市,不明原發部位,1.44,9,57.33,58,1.13
1979,男,台南市,何杰金氏淋巴瘤,0.36,3,38,25,0.38
1979,男,台南市,白血病,1.16,11,26.27,18,1.38
1979,男,台南市,非何杰金氏淋巴瘤,0.18,1,39,39,0.13
1979,男,台南市,漿細胞瘤,0.32,2,56.5,56.5,0.25
1979,男,台南市,全癌症,63.45,395,52.89,55,49.56
1979,男,高雄市,口腔、口咽及下咽,2.77,23,48.52,50,2.05
1979,男,高雄市,主唾液腺,0.24,2,49,49,0.18
1979,男,高雄市,鼻咽,11.84,99,47.87,46,8.83
1979,男,高雄市,食道,1.77,12,60.08,62.5,1.07
1979,男,高雄市,胃,8.83,65,57.97,59,5.8
1979,男,高雄市,小腸,0.22,2,46,46,0.18
1979,男,高雄市,結直腸,6.76,54,52.17,54,4.82
1979,男,高雄市,肝及肝內膽管,9.32,79,50.34,50,7.05
1979,男,高雄市,膽囊及肝外膽管,0.22,2,53,53,0.18
1979,男,高雄市,胰,0.8,7,49.71,59,0.62
1979,男,高雄市,後腹膜腔及腹膜,0.07,1,18,18,0.09
1979,男,高雄市,消化器官其他分界不明部位,0.47,3,61,61,0.27
1979,男,高雄市,鼻腔、中耳及副鼻竇,0.96,8,50.5,51.5,0.71
1979,男,高雄市,喉,1.87,12,61.58,60,1.07
1979,男,高雄市,肺、支氣管及氣管,8.78,63,59.49,60,5.62
1979,男,高雄市,胸膜,0.11,1,57,57,0.09
1979,男,高雄市,胸腺、心臟與中隔,0.25,2,56,56,0.18
1979,男,高雄市,骨、關節及關節軟骨,0.14,2,19.5,19.5,0.18
1979,男,高雄市,結締組織、皮下組織及其他軟組織,0.47,4,48.75,60,0.36
1979,男,高雄市,皮膚,2.58,20,55.05,58,1.78
1979,男,高雄市,攝護腺,0.69,4,66.5,65.5,0.36
1979,男,高雄市,其他男性生殖器官,0.2,2,54.5,54.5,0.18
1979,男,高雄市,膀胱,1.88,16,54,54.5,1.43
1979,男,高雄市,腎,1.03,8,49.25,57,0.71
1979,男,高雄市,腎盂及其他泌尿系統,0.33,3,57,57,0.27
1979,男,高雄市,腦,0.74,8,35.75,44.5,0.71
1979,男,高雄市,其他神經系統,0.11,1,49,49,0.09
1979,男,高雄市,甲狀腺,0.62,5,51.4,47,0.45
1979,男,高雄市,其他分界不明的部位,0.29,3,36,44,0.27
1979,男,高雄市,不明原發部位,1.65,13,55.08,55,1.16
1979,男,高雄市,何杰金氏淋巴瘤,0.14,2,6.5,6.5,0.18
1979,男,高雄市,白血病,2.06,24,25.08,19,2.14
1979,男,高雄市,非何杰金氏淋巴瘤,0.19,2,51.5,51.5,0.18
1979,男,高雄市,全癌症,70.98,579,50.5,54,51.64
1979,男,基隆市,口腔、口咽及下咽,6.18,9,56,59,4.95
1979,男,基隆市,鼻咽,11.69,16,48.38,44.5,8.79
1979,男,基隆市,食道,9.56,13,59.31,56,7.14
1979,男,基隆市,胃,28.76,42,54.88,58.5,23.08
1979,男,基隆市,小腸,1.49,2,66,66,1.1
1979,男,基隆市,結直腸,7.94,12,57.25,59.5,6.59
1979,男,基隆市,肝及肝內膽管,21.85,30,52.37,53.5,16.49
1979,男,基隆市,膽囊及肝外膽管,1.4,2,64.5,64.5,1.1
1979,男,基隆市,胰,4.05,6,55.33,51.5,3.3
1979,男,基隆市,鼻腔、中耳及副鼻竇,1.55,2,53.5,53.5,1.1
1979,男,基隆市,喉,1.49,2,65,65,1.1
1979,男,基隆市,肺、支氣管及氣管,29.23,41,61.56,61,22.53
1979,男,基隆市,骨、關節及關節軟骨,1.57,2,30.5,30.5,1.1
1979,男,基隆市,結締組織、皮下組織及其他軟組織,0.75,1,69,69,0.55
1979,男,基隆市,皮膚,0.55,1,59,59,0.55
1979,男,基隆市,男性乳房,0.55,1,57,57,0.55
1979,男,基隆市,睪丸,0.49,1,2,2,0.55
1979,男,基隆市,膀胱,4.45,6,59.83,59,3.3
1979,男,基隆市,腎,1.82,3,57.33,56,1.65
1979,男,基隆市,腎盂及其他泌尿系統,0.66,1,63,63,0.55
1979,男,基隆市,腦,0.95,2,38,38,1.1
1979,男,基隆市,甲狀腺,1.98,2,49,49,1.1
1979,男,基隆市,其他分界不明的部位,0.75,1,67,67,0.55
1979,男,基隆市,不明原發部位,3.33,5,61.8,63,2.75
1979,男,基隆市,白血病,1.32,2,60,60,1.1
1979,男,基隆市,非何杰金氏淋巴瘤,0.53,1,53,53,0.55
1979,男,基隆市,全癌症,147.72,211,55.6,59,115.95
1979,男,新竹市,口腔、口咽及下咽,6.57,8,47,49,5.52
1979,男,新竹市,鼻咽,15.44,19,45.74,48,13.1
1979,男,新竹市,食道,12.83,16,58.44,56,11.03
1979,男,新竹市,胃,34.14,42,56.45,57,28.96
1979,男,新竹市,結直腸,24.75,32,55.94,57.5,22.07
1979,男,新竹市,肝及肝內膽管,26.67,35,51.46,54,24.14
1979,男,新竹市,膽囊及肝外膽管,3.86,4,57.25,62.5,2.76
1979,男,新竹市,胰,4.09,3,71,79,2.07
1979,男,新竹市,鼻腔、中耳及副鼻竇,0.82,1,63,63,0.69
1979,男,新竹市,喉,3.32,4,57.75,59,2.76
1979,男,新竹市,肺、支氣管及氣管,25.74,32,56.25,58.5,22.07
1979,男,新竹市,骨、關節及關節軟骨,1.04,2,15,15,1.38
1979,男,新竹市,皮膚,3.78,6,56.2,56,4.14
1979,男,新竹市,攝護腺,11.97,7,70.14,71,4.83
1979,男,新竹市,睪丸,0.57,1,3,3,0.69
1979,男,新竹市,膀胱,10.73,11,60.64,63,7.59
1979,男,新竹市,腎,0.64,1,50,50,0.69
1979,男,新竹市,腎盂及其他泌尿系統,2.24,4,58,58,2.76
1979,男,新竹市,眼及淚腺,1.95,3,22,3,2.07
1979,男,新竹市,腦,4.35,4,64.75,69,2.76
